checkintime,checkinid,userid,checkintype
2024-06-05T08:40:43Z,"122,918,277",94582194,Away ELITE member
2024-06-05T08:41:00Z,"38,013,818",32153977,Tagged Member
2024-06-05T08:41:24Z,"38,013,864",91883701,Tagged Member
2024-06-05T08:42:05Z,"38,013,929",65794623,Tagged Member
2024-06-05T08:44:45Z,"38,014,241",12204046,Tagged Member
2024-06-05T08:46:11Z,"122,922,653",129092,Away ELITE member
2024-06-05T08:46:35Z,"38,014,431",90471140,Tagged Member
2024-06-05T08:47:43Z,"38,014,536",98370675,Tagged Member
2024-06-05T08:47:47Z,"38,014,553",94985130,Tagged Member
2024-06-05T08:51:38Z,"122,736,507",97632525,Away ELITE member
2024-06-05T08:52:03Z,"122,733,770",24014640,Away ELITE member
2024-06-05T08:52:11Z,"122,836,920",88763183,Away ELITE member
2024-06-05T08:52:43Z,"122,924,854",40119957,Away ELITE member
2024-06-05T08:52:51Z,"122,922,790",51930260,Away ELITE member
2024-06-05T08:55:13Z,"122,714,214",84621662,Away ELITE member
2024-06-05T08:55:20Z,"122,862,435",21767036,Away ELITE member
2024-06-05T08:57:28Z,"122,647,077",12204046,Away ELITE member
2024-06-05T08:59:40Z,"122,727,899",94452510,Away ELITE member
2024-06-05T09:00:09Z,"122,910,629",52513972,Away ELITE member
2024-06-05T09:01:58Z,"122,842,091",95367651,Away ELITE member
2024-06-05T09:03:24Z,"122,922,187",189286,Away ELITE member
2024-06-05T09:03:32Z,"122,854,624",45999737,Away ELITE member
2024-06-05T09:03:51Z,"122,854,498",20677,Away ELITE member
2024-06-05T09:04:15Z,"38,016,294",96321020,Tagged Member
2024-06-05T09:14:03Z,"122,759,866",89355099,Away ELITE member
2024-06-05T09:14:18Z,"122,669,421",89355099,Away ELITE member
2024-06-05T09:23:19Z,"38,018,082",98471462,Tagged Member
2024-06-05T09:24:48Z,"38,018,205",7303768,Away ELITE member
2024-06-05T09:28:39Z,"38,018,541",4003005,Tagged Member
2024-06-05T09:30:09Z,"38,018,647",31270998,Tagged Member
2024-06-05T09:32:08Z,"122,834,907",18348189,Away ELITE member
2024-06-05T09:32:22Z,"122,657,944",88545933,Away ELITE member
2024-06-05T09:34:18Z,"38,019,006",18348189,Away ELITE member
2024-06-05T09:34:46Z,"38,019,021",88545933,Away ELITE member
2024-06-05T09:48:45Z,"38,020,023",26037499,Tagged Member
2024-06-05T09:48:52Z,"122,835,451",96881635,Away ELITE member
2024-06-05T09:48:59Z,"122,835,444",26037499,Away ELITE member
2024-06-05T09:50:35Z,"38,020,150",97615266,Tagged Member
2024-06-05T09:51:43Z,"38,020,247",95591247,Tagged Member
2024-06-05T09:54:21Z,"122,871,511",73840829,Away ELITE member
2024-06-05T09:54:38Z,"122,926,678",22610996,Away ELITE member
2024-06-05T09:54:48Z,"122,714,230",84621662,Away ELITE member
2024-06-05T09:55:00Z,"122,845,266",95364652,Away ELITE member
2024-06-05T09:55:08Z,"122,639,549",88800790,Away ELITE member
2024-06-05T09:55:25Z,"122,622,300",1101737,Away ELITE member
2024-06-05T09:55:29Z,"122,923,516",67876261,Away ELITE member
2024-06-05T09:56:13Z,"122,924,903",40119957,Away ELITE member
2024-06-05T09:56:24Z,"122,842,098",95367651,Away ELITE member
2024-06-05T09:56:52Z,"122,925,544",92391346,Away ELITE member
2024-06-05T09:57:33Z,"122,840,803",153462,Away ELITE member
2024-06-05T09:58:02Z,"122,927,570",532279,Away ELITE member
2024-06-05T09:58:55Z,"122,692,578",8223342,Away ELITE member
2024-06-05T10:00:56Z,"122,928,069",55728247,Away ELITE member
2024-06-05T10:03:17Z,"122,883,300",19405045,Away ELITE member
2024-06-05T10:18:50Z,"38,022,029",90403778,Tagged Member
2024-06-05T10:23:02Z,"38,022,303",1897620,Tagged Member
2024-06-05T10:26:59Z,"38,022,532",98054338,Tagged Member
2024-06-05T10:27:29Z,"38,022,565",93496332,Tagged Member
2024-06-05T10:44:48Z,"122,733,621",86431681,Away ELITE member
2024-06-05T10:50:40Z,"38,023,764",95132438,Away ELITE member
2024-06-05T10:53:37Z,"122,911,859",70348612,Away ELITE member
2024-06-05T10:56:20Z,"38,024,060",1353287,Away ELITE member
2024-06-05T10:58:34Z,"122,925,548",92391346,Away ELITE member
2024-06-05T10:59:52Z,"122,871,518",73840829,Away ELITE member
2024-06-05T11:02:13Z,"122,928,074",55728247,Away ELITE member
2024-06-05T11:03:08Z,"38,024,341",96660345,Tagged Member
2024-06-05T11:07:22Z,"122,872,190",21783861,Away ELITE member
2024-06-05T11:08:09Z,"38,024,584",94656916,Tagged Member
2024-06-05T11:08:45Z,"38,024,612",98028099,Tagged Member
2024-06-05T11:21:28Z,"38,025,177",87379526,Away ELITE member
2024-06-05T11:24:31Z,"38,025,310",13178890,Tagged Member
2024-06-05T11:42:16Z,"38,026,000",26594035,Away ELITE member
2024-06-05T11:45:12Z,"38,026,131",94627801,Tagged Member
2024-06-05T11:59:13Z,"38,026,589",70348612,Away ELITE member
2024-06-05T12:04:51Z,"38,026,765",26706,Away ELITE member
2024-06-05T12:05:36Z,"38,026,784",98054406,Tagged Member
2024-06-05T12:12:50Z,"38,026,999",96366612,Tagged Member
2024-06-05T12:15:25Z,"38,027,077",89942819,Tagged Member
2024-06-05T12:23:57Z,"38,027,307",87421858,Tagged Member
2024-06-05T12:29:47Z,"38,027,470",95141462,Tagged Member
2024-06-05T12:41:26Z,"38,027,820",94361296,Tagged Member
2024-06-05T12:50:48Z,"38,028,071",97528273,Tagged Member
2024-06-05T13:09:08Z,"38,028,572",41323872,Away ELITE member
2024-06-05T13:22:03Z,"38,028,895",12663072,Tagged Member
2024-06-05T13:22:31Z,"38,028,907",23304460,Tagged Member
2024-06-05T13:58:37Z,"38,029,783",26594035,Away ELITE member
2024-06-05T14:06:00Z,"38,029,949",93839904,Away ELITE member
2024-06-05T15:06:15Z,"38,031,251",2767237,Tagged Member
2024-06-05T15:39:23Z,"122,854,274",1533105,Away ELITE member
2024-06-05T15:54:06Z,"122,774,722",95069242,TRIAL
2024-06-05T15:54:42Z,"122,866,616",4668227,Away ELITE member
2024-06-05T15:55:25Z,"122,944,103",51930260,Away ELITE member
2024-06-05T15:57:40Z,"122,939,754",98340870,Away ELITE member
2024-06-05T15:58:29Z,"122,942,669",97827748,Away ELITE member
2024-06-05T15:59:06Z,"122,922,893",95720186,Away ELITE member
2024-06-05T16:30:29Z,"38,034,481",98497149,Tagged Member
2024-06-05T16:33:21Z,"38,034,672",319448,Tagged Member
2024-06-05T16:36:57Z,"38,034,926",83626690,Tagged Member
2024-06-05T16:38:02Z,"38,035,002",97113578,Tagged Member
2024-06-05T16:38:16Z,"38,035,025",96200693,Tagged Member
2024-06-05T16:45:55Z,"122,927,095",96149121,Away ELITE member
2024-06-05T16:49:26Z,"122,772,964",50550,Away ELITE member
2024-06-05T16:49:34Z,"122,676,774",980352,Away ELITE member
2024-06-05T16:54:53Z,"122,618,376",2334936,Away ELITE member
2024-06-05T16:56:37Z,"38,036,327",97827748,Tagged Member
2024-06-05T17:01:01Z,"122,756,923",97323927,Away ELITE member
2024-06-05T17:01:41Z,"122,922,911",95720186,Away ELITE member
2024-06-05T17:20:36Z,"38,038,324",50098404,Tagged Member
2024-06-05T17:25:54Z,"38,038,824",96182748,Away ELITE member
2024-06-05T17:43:12Z,"122,666,510",40035211,Away ELITE member
2024-06-05T17:51:10Z,"122,824,689",8990480,Away ELITE member
2024-06-05T17:51:40Z,"122,937,153",94056281,Away ELITE member
2024-06-05T17:52:10Z,"122,937,144",94056281,Away ELITE member
2024-06-05T17:54:02Z,"122,927,099",96149121,Away ELITE member
2024-06-05T17:55:02Z,"122,756,900",97323927,Away ELITE member
2024-06-05T17:55:45Z,"122,950,611",95610179,Away ELITE member
2024-06-05T17:56:41Z,"122,948,180",97944898,Away ELITE member
2024-06-05T17:58:50Z,"122,955,162",96805919,Away ELITE member
2024-06-05T17:58:51Z,"38,041,992",90878729,Tagged Member
2024-06-05T17:59:47Z,"122,950,414",92841426,Away ELITE member
2024-06-05T18:02:10Z,"38,042,363",95821443,Away ELITE member
2024-06-05T18:06:52Z,"38,042,920",67012106,Tagged Member
2024-06-05T18:10:54Z,"38,043,362",94598035,Tagged Member
2024-06-05T18:11:32Z,"38,043,437",41811050,Tagged Member
2024-06-05T18:13:13Z,"122,840,186",7579905,Away ELITE member
2024-06-05T18:13:53Z,"38,040,550",85900483,Away ELITE member
2024-06-05T18:14:13Z,"38,043,762",3835321,Tagged Member
2024-06-05T18:18:22Z,"38,044,238",95985339,Tagged Member
2024-06-05T18:24:05Z,"38,044,958",95093262,Tagged Member
2024-06-05T18:29:53Z,"38,045,645",98022429,Tagged Member
2024-06-05T18:34:40Z,"38,046,221",946223,Tagged Member
2024-06-05T18:43:13Z,"38,047,286",92951646,Tagged Member
2024-06-05T18:48:43Z,"38,048,018",96529537,Tagged Member
2024-06-05T18:49:02Z,"38,048,067",98595443,Tagged Member
2024-06-05T18:49:53Z,"38,048,163",92841426,Tagged Member
2024-06-05T18:51:46Z,"122,939,510",97006320,Away ELITE member
2024-06-05T18:53:52Z,"38,048,723",17003387,Tagged Member
2024-06-05T18:54:14Z,"38,048,776",96517218,Tagged Member
2024-06-05T19:05:11Z,"38,050,255",96762846,Tagged Member
2024-06-05T19:20:13Z,"38,052,203",97917588,Tagged Member
2024-06-05T19:25:34Z,"38,052,911",87274234,Tagged Member
2024-06-05T19:28:02Z,"38,053,281",95238950,Away ELITE member
2024-06-05T19:31:52Z,"38,053,808",29316219,Away ELITE member
2024-06-05T19:34:12Z,"38,054,080",91294564,Tagged Member
2024-06-05T19:38:01Z,"38,054,626",98115869,Tagged Member
2024-06-05T19:48:06Z,"38,056,027",95254856,Tagged Member
2024-06-05T19:49:52Z,"38,056,311",93988334,Away ELITE member
2024-06-05T19:50:00Z,"38,056,332",96237517,Tagged Member
2024-06-05T19:52:30Z,"38,056,657",36556539,Tagged Member
2024-06-05T19:54:09Z,"122,924,631",98115869,Away ELITE member
2024-06-05T19:54:29Z,"122,720,259",8088,Away ELITE member
2024-06-05T19:55:31Z,"122,662,043",68451505,Away ELITE member
2024-06-05T19:58:10Z,"122,944,744",49722743,Away ELITE member
2024-06-05T20:00:30Z,"122,959,869",90952003,Away ELITE member
2024-06-05T20:01:08Z,"122,920,619",93949770,Away ELITE member
2024-06-05T20:01:16Z,"122,920,679",98604743,Away ELITE member
2024-06-05T20:07:03Z,"38,058,689",194213,Tagged Member
2024-06-05T20:12:58Z,"38,059,489",94322384,Tagged Member
2024-06-05T20:13:57Z,"38,059,615",96946388,Tagged Member
2024-06-05T20:21:49Z,"38,060,597",96454372,Tagged Member
2024-06-05T20:53:03Z,"38,064,116",97356262,Tagged Member
2024-06-05T20:58:34Z,"38,064,693",97343669,Tagged Member
2024-06-05T21:03:23Z,"38,065,166",93969951,Tagged Member
2024-06-05T21:17:40Z,"38,066,337",5326,Away ELITE member
2024-06-05T21:17:59Z,"38,066,365",141792,Tagged Member
2024-06-05T21:32:02Z,"38,067,040",97275250,Away ELITE member
2024-06-05T22:15:58Z,"122,643,994",88763465,Away ELITE member
2024-06-06T05:47:32Z,"122,682,766",96661569,Away ELITE member
2024-06-06T05:52:41Z,"123,002,986",87437497,Away ELITE member
2024-06-06T05:53:05Z,"122,998,722",93008074,Away ELITE member
2024-06-06T05:54:32Z,"122,990,412",95079130,Away ELITE member
2024-06-06T05:54:45Z,"123,002,497",25109222,Away ELITE member
2024-06-06T05:55:53Z,"122,680,195",28873287,Away ELITE member
2024-06-06T05:56:02Z,"122,677,669",92535618,Away ELITE member
2024-06-06T05:56:49Z,"122,763,457",4992682,Away ELITE member
2024-06-06T05:57:12Z,"122,834,573",18856439,Away ELITE member
2024-06-06T05:58:10Z,"122,736,238",97117522,Away ELITE member
2024-06-06T05:58:19Z,"122,810,330",35987821,Away ELITE member
2024-06-06T05:59:28Z,"122,977,192",94657105,Away ELITE member
2024-06-06T05:59:36Z,"123,002,179",805953,Away ELITE member
2024-06-06T05:59:42Z,"122,685,197",62931072,Away ELITE member
2024-06-06T06:00:03Z,"38,069,915",55247084,Away ELITE member
2024-06-06T06:00:13Z,"38,069,943",94656409,Tagged Member
2024-06-06T06:00:20Z,"38,069,966",97356262,Tagged Member
2024-06-06T06:00:37Z,"38,069,995",97343669,Tagged Member
2024-06-06T06:00:39Z,"38,070,026",93042582,Tagged Member
2024-06-06T06:01:06Z,"122,754,475",1293690,Away ELITE member
2024-06-06T06:01:22Z,"122,691,326",98413409,Away ELITE member
2024-06-06T06:01:30Z,"122,993,266",87127348,Away ELITE member
2024-06-06T06:01:49Z,"122,716,047",31785517,Away ELITE member
2024-06-06T06:02:03Z,"38,070,202",95206345,Tagged Member
2024-06-06T06:02:05Z,"122,991,313",44858135,Away ELITE member
2024-06-06T06:02:13Z,"122,831,316",21943708,Away ELITE member
2024-06-06T06:04:16Z,"122,971,022",87268948,Away ELITE member
2024-06-06T06:05:10Z,"38,070,600",93614810,Tagged Member
2024-06-06T06:06:07Z,"123,002,381",96999503,Away ELITE member
2024-06-06T06:07:46Z,"38,070,941",58199386,Tagged Member
2024-06-06T06:08:40Z,"122,701,217",93200151,Away ELITE member
2024-06-06T06:08:47Z,"38,071,088",96105725,Tagged Member
2024-06-06T06:12:28Z,"38,071,615",95293507,Tagged Member
2024-06-06T06:13:22Z,"122,823,744",535634,Away ELITE member
2024-06-06T06:13:35Z,"122,747,196",14362905,Away ELITE member
2024-06-06T06:13:58Z,"38,071,793",94752414,Tagged Member
2024-06-06T06:16:58Z,"38,072,115",5206833,Away ELITE member
2024-06-06T06:21:15Z,"38,072,675",97517506,Tagged Member
2024-06-06T06:21:52Z,"38,072,745",94797973,Tagged Member
2024-06-06T06:22:31Z,"38,072,805",94376415,Tagged Member
2024-06-06T06:36:10Z,"38,074,542",1067756,Away ELITE member
2024-06-06T06:38:59Z,"38,074,917",248014,Tagged Member
2024-06-06T06:39:07Z,"38,074,936",37072355,Tagged Member
2024-06-06T06:39:40Z,"38,075,032",62840735,Away ELITE member
2024-06-06T06:41:46Z,"38,075,331",67458937,Tagged Member
2024-06-06T06:44:53Z,"38,075,769",98221894,Tagged Member
2024-06-06T06:46:41Z,"38,076,035",44669003,Tagged Member
2024-06-06T06:47:40Z,"38,076,187",81341650,Tagged Member
2024-06-06T06:52:58Z,"123,003,640",90834993,Away ELITE member
2024-06-06T06:53:06Z,"123,005,237",4690251,Away ELITE member
2024-06-06T06:54:18Z,"123,003,115",98001078,Away ELITE member
2024-06-06T06:54:36Z,"123,001,642",18856439,Away ELITE member
2024-06-06T06:54:57Z,"122,953,922",61289,Away ELITE member
2024-06-06T06:55:06Z,"122,736,232",97117522,Away ELITE member
2024-06-06T06:55:14Z,"122,763,435",4992682,Away ELITE member
2024-06-06T06:55:28Z,"38,077,239",98328740,Tagged Member
2024-06-06T06:55:52Z,"122,746,839",51904436,Away ELITE member
2024-06-06T06:57:25Z,"38,077,538",94657105,Tagged Member
2024-06-06T06:57:36Z,"122,692,594",86189891,Away ELITE member
2024-06-06T06:57:38Z,"122,736,090",1600979,Away ELITE member
2024-06-06T06:57:43Z,"38,077,588",92928612,Away ELITE member
2024-06-06T06:58:03Z,"123,004,030",94490164,Away ELITE member
2024-06-06T06:58:11Z,"122,965,890",86019532,Away ELITE member
2024-06-06T06:58:24Z,"122,963,349",93917404,Away ELITE member
2024-06-06T06:59:01Z,"122,692,580",17657448,Away ELITE member
2024-06-06T06:59:13Z,"122,721,109",74330265,Away ELITE member
2024-06-06T06:59:24Z,"122,734,900",97196247,Away ELITE member
2024-06-06T06:59:51Z,"122,721,045",85183015,Away ELITE member
2024-06-06T07:00:29Z,"123,002,413",2009410,Away ELITE member
2024-06-06T07:00:38Z,"122,769,056",97957076,Away ELITE member
2024-06-06T07:00:47Z,"122,676,951",91645647,Away ELITE member
2024-06-06T07:01:01Z,"122,729,704",86684333,Away ELITE member
2024-06-06T07:01:17Z,"123,003,809",29215269,Away ELITE member
2024-06-06T07:01:37Z,"122,726,703",39581392,Away ELITE member
2024-06-06T07:02:11Z,"38,078,282",98413409,Tagged Member
2024-06-06T07:02:37Z,"122,681,717",94261728,Away ELITE member
2024-06-06T07:02:50Z,"122,770,061",29941950,Away ELITE member
2024-06-06T07:03:03Z,"122,771,584",14734015,Away ELITE member
2024-06-06T07:03:19Z,"122,681,750",64663894,Away ELITE member
2024-06-06T07:04:30Z,"38,078,629",5301,Tagged Member
2024-06-06T07:04:37Z,"38,078,650",67012106,Tagged Member
2024-06-06T07:06:15Z,"38,078,930",94751895,Tagged Member
2024-06-06T07:06:18Z,"38,078,952",82175503,Tagged Member
2024-06-06T07:06:19Z,"123,000,200",97484756,Away ELITE member
2024-06-06T07:19:59Z,"38,081,084",95497377,Tagged Member
2024-06-06T07:28:56Z,"38,082,432",33528081,Away ELITE member
2024-06-06T07:29:07Z,"38,082,461",97530722,Tagged Member
2024-06-06T07:29:08Z,"38,082,454",93792292,Tagged Member
2024-06-06T07:29:27Z,"38,082,489",17361919,Tagged Member
2024-06-06T07:35:02Z,"38,083,277",35641904,Tagged Member
2024-06-06T07:41:06Z,"38,084,126",1349815,Tagged Member
2024-06-06T07:43:02Z,"38,084,436",97912529,Away ELITE member
2024-06-06T07:44:02Z,"38,084,567",94586963,Tagged Member
2024-06-06T07:46:19Z,"123,008,964",94582194,Away ELITE member
2024-06-06T07:46:27Z,"38,084,918",95469297,Tagged Member
2024-06-06T07:48:33Z,"122,710,024",94071072,Away ELITE member
2024-06-06T07:49:26Z,"123,001,506",97632525,Away ELITE member
2024-06-06T07:50:15Z,"122,949,160",21767036,Away ELITE member
2024-06-06T07:50:47Z,"122,678,329",1262402,Away ELITE member
2024-06-06T07:51:30Z,"122,907,661",17783032,Away ELITE member
2024-06-06T07:52:47Z,"122,991,110",189286,Away ELITE member
2024-06-06T07:53:45Z,"38,085,971",97484756,Tagged Member
2024-06-06T07:53:49Z,"122,999,249",86019532,Away ELITE member
2024-06-06T07:54:06Z,"122,924,723",643198,Away ELITE member
2024-06-06T07:54:19Z,"123,009,931",32497,Away ELITE member
2024-06-06T07:54:27Z,"122,814,351",98651,Away ELITE member
2024-06-06T07:54:35Z,"122,999,260",93917404,Away ELITE member
2024-06-06T07:54:43Z,"122,727,920",27629985,Away ELITE member
2024-06-06T07:54:52Z,"38,086,107",20134336,Away ELITE member
2024-06-06T07:54:52Z,"122,972,128",97196247,Away ELITE member
2024-06-06T07:55:45Z,"122,721,065",12204046,Away ELITE member
2024-06-06T07:55:53Z,"123,008,430",4690251,Away ELITE member
2024-06-06T07:56:23Z,"123,004,444",96820564,Away ELITE member
2024-06-06T07:56:30Z,"38,086,322",949150,Away ELITE member
2024-06-06T07:57:28Z,"122,716,608",97912529,Away ELITE member
2024-06-06T07:57:36Z,"123,005,129",95706413,Away ELITE member
2024-06-06T07:59:14Z,"122,678,543",52513972,Away ELITE member
2024-06-06T07:59:54Z,"38,086,792",96547053,Tagged Member
2024-06-06T08:00:07Z,"38,086,831",11741922,Tagged Member
2024-06-06T08:00:43Z,"122,816,640",95484388,Away ELITE member
2024-06-06T08:00:59Z,"122,727,941",94452510,Away ELITE member
2024-06-06T08:01:00Z,"38,086,952",98519687,Tagged Member
2024-06-06T08:01:08Z,"122,726,384",47628620,Away ELITE member
2024-06-06T08:01:23Z,"122,769,905",96546716,Away ELITE member
2024-06-06T08:01:32Z,"122,710,948",25528920,Away ELITE member
2024-06-06T08:01:40Z,"123,004,442",37562483,Away ELITE member
2024-06-06T08:03:10Z,"123,006,667",153462,Away ELITE member
2024-06-06T08:05:08Z,"38,087,545",4003005,Tagged Member
2024-06-06T08:05:26Z,"38,087,582",12801788,Away ELITE member
2024-06-06T08:05:34Z,"38,087,601",18572495,Tagged Member
2024-06-06T08:07:37Z,"38,087,877",47680225,Tagged Member
2024-06-06T08:07:46Z,"38,087,905",84527427,Away ELITE member
2024-06-06T08:08:28Z,"38,087,958",98645123,TRIAL
2024-06-06T08:09:14Z,"38,088,086",1083600,Tagged Member
2024-06-06T08:09:56Z,"38,088,183",9493423,Away ELITE member
2024-06-06T08:13:56Z,"38,088,722",95218894,Tagged Member
2024-06-06T08:15:23Z,"38,088,930",36011415,Tagged Member
2024-06-06T08:15:54Z,"38,088,999",41206678,Away ELITE member
2024-06-06T08:34:28Z,"38,091,167",80404412,Tagged Member
2024-06-06T08:35:49Z,"38,091,310",51933842,Tagged Member
2024-06-06T08:36:44Z,"38,091,434",91883701,Tagged Member
2024-06-06T08:39:45Z,"38,091,788",97003497,Away ELITE member
2024-06-06T08:45:00Z,"122,714,249",84621662,Away ELITE member
2024-06-06T08:47:03Z,"38,092,544",1268233,Away ELITE member
2024-06-06T08:49:04Z,"38,092,734",98306946,Tagged Member
2024-06-06T08:50:49Z,"38,092,946",82595198,Tagged Member
2024-06-06T08:54:40Z,"38,093,343",94372898,Tagged Member
2024-06-06T08:55:09Z,"123,015,820",67876261,Away ELITE member
2024-06-06T08:55:26Z,"38,093,404",12204046,Tagged Member
2024-06-06T08:56:22Z,"38,093,493",94071072,Tagged Member
2024-06-06T08:56:40Z,"38,093,528",129092,Tagged Member
2024-06-06T08:57:20Z,"38,093,604",21767036,Away ELITE member
2024-06-06T08:57:32Z,"122,721,596",97614823,Away ELITE member
2024-06-06T09:02:40Z,"122,701,234",6559953,Away ELITE member
2024-06-06T09:05:25Z,"38,094,380",32153977,Tagged Member
2024-06-06T09:19:33Z,"38,095,675",8990480,Away ELITE member
2024-06-06T09:30:07Z,"38,096,593",26037499,Tagged Member
2024-06-06T09:40:06Z,"123,015,975",93795269,Away ELITE member
2024-06-06T09:43:34Z,"38,097,520",7303768,Away ELITE member
